Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Target
53,217,2,2,96,612,48,48,48.0,0.0,306,306,306.0,0.0,3262672.811,18433.17972,72.33333333,119.223879,210,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,64,9216.589862,9216.589862,48,306,151.2,141.3124198,19969.2,0,0,0,0,0,0,0,0,1,189.0,48.0,306.0,40,0,0,0,0,0,0,2,96,2,612,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,63082968,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1109649755,10513828.0,11874823.3148954,32032245,998455,63082968,10513828.0,11874823.3148954,32032245,998455,0,0.0,0.0,0,0,0,0,0,0,280,0,0.1109649755,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010534.0,0.0,7010534,7010534,18690811.3333333,12230778.6526534,32032245,8008043,BENIGN,0
80,2156890,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,13.90891515,2.318152525,539222.5,1077131.736,2154920,266,2156890,539222.5,1077131.736,2154920,266,0,0.0,0.0,0,0,0,0,0,0,100,0,2.318152525,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1
80,71978022,8,7,56,11601,20,0,7.0,5.656854249,4380,0,1657.285714,1561.969346,161.9522137,0.208396947,5141287.286,17900000.0,67200000,1,71900000,10300000.0,25200000.0,67200000,1,53970,8995.0,16684.45132,41740,45,0,0,0,0,172,152,0.111145038,0.097251908,0,4380,728.9375,1300.351618,1690914.329,0,0,0,0,1,0,0,0,0,777.5333333,7.0,1657.285714,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,4723932.0,0.0,4723932,4723932,67200000.0,0.0,67200000,67200000,DDoS,1
80,98290061,6,8,361,11595,343,0,60.16666667,138.5906442,5792,0,1449.375,2046.673464,121.6399693,0.142435561,7560773.923,27200000.0,98200000,4,98300000,19700000.0,43900000.0,98200000,4,98300000,14000000.0,37100000.0,98300000,46,0,0,0,0,164,264,0.061043812,0.081391749,0,5792,797.4666667,1619.217309,2621864.695,1,0,0,0,0,0,0,0,1,854.4285714,60.16666667,1449.375,164,0,0,0,0,0,0,6,361,8,11595,0,235,3,20,10978.0,0.0,10978,10978,98200000.0,0.0,98200000,98200000,DoS Hulk,1
80,3193816,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.878630453,638763.2,918423.4646,2025324,56,1168492,584246.0,793485.5314,1145325,23167,3170705,1585352.5,622301.3436,2025386,1145319,0,0,0,0,104,112,0.939315227,0.939315227,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,3,0,29200,29,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,72098,2,2,66,130,33,33,33.0,0.0,65,65,65.0,0.0,2718.5220117063,55.4800410552,24032.6666666667,41620.6035556109,72092,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,27.7400205276,27.7400205276,33,65,45.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,57.25,33.0,65.0,64,0,0,0,0,0,0,2,66,2,130,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,156,2,2,62,118,31,31,31.0,0.0,59,59,59.0,0.0,1153846.154,25641.02564,52.0,84.87048957,150,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12820.51282,12820.51282,31,59,42.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,52.75,31.0,59.0,40,0,0,0,0,0,0,2,62,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,94712523,3,3,148,236,61,42,49.33333333,10.21436896,98,61,78.66666667,18.55622088,4.054374098,0.063349595,18900000.0,33300000.0,76900000,30533,94700000,47300000.0,41900000.0,77000000,17700000,94700000,47300000.0,41900000.0,77000000,17700000,0,0,0,0,84,60,0.031674798,0.031674798,42,98,63.57142857,19.12988189,365.952381,0,0,0,0,0,0,0,0,1,74.16666667,49.33333333,78.66666667,84,0,0,0,0,0,0,3,148,3,236,-1,-1,2,20,37680.0,10107.38433,44827,30533,47300000.0,41900000.0,76900000,17600000,BENIGN,0
80,115830721,7,0,6,0,6,0,0.857142857,2.267786838,0,0,0.0,0.0,0.051799729,0.060433018,19300000.0,47300000.0,116000000,1,116000000,19300000.0,47300000.0,116000000,1,0,0.0,0.0,0,0,0,0,0,0,220,0,0.060433018,0.0,0,6,0.75,2.121320344,4.5,0,0,0,0,1,0,0,0,0,0.857142857,0.857142857,0.0,220,0,0,0,0,0,0,7,6,0,0,251,-1,1,20,1997.0,0.0,1997,1997,116000000.0,0.0,116000000,116000000,DoS Hulk,1
53,190,2,2,102,134,51,51,51.0,0.0,67,67,67.0,0.0,1242105.263,21052.63158,63.33333333,26.55811238,94,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,10526.31579,10526.31579,51,67,57.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,71.75,51.0,67.0,64,0,0,0,0,0,0,2,102,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,102681865,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80476957,0.165559907,6417616.563,13200000.0,51300000,76,103000000,7898599.154,14400000.0,51300000,334,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,456,100,0.136343453,0.029216454,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205562.5,4532656.998,6410635,490,19300000.0,18800000.0,51300000,5743729,DoS slowloris,1
57875,126,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15873.0158730159,126.0,0.0,126,126,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,7936.5079365079,7936.5079365079,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,61,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,193331,6,4,661,3337,517,0,110.1666667,205.1598564,1871,0,834.25,974.4031934,20679.55993,51.7247622,21481.22222,29141.34624,82062,68,193331,38666.2,30493.57749,82062,2207,84030,28010.0,44442.60453,79267,217,0,0,0,0,132,92,31.03485732,20.68990488,0,1871,363.4545455,668.0163716,446245.8727,0,0,0,1,0,0,0,0,0,399.8,110.1666667,834.25,132,0,0,0,0,0,0,6,661,4,3337,8192,31,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,5617383,9,6,367,3710,210,0,40.77777778,75.80530618,1448,0,618.3333333,674.5504182,725.7828067,2.670282585,401241.6429,1461123.72,5477489,8,5617383,702172.875,1929686.593,5477489,13,68174,13634.8,17054.21758,34289,47,0,0,0,0,296,200,1.602169551,1.068113034,0,1448,254.8125,489.2970766,239411.6292,0,0,0,1,0,0,0,0,0,271.8,40.77777778,618.3333333,296,0,0,0,0,0,0,9,367,6,3710,29200,118,3,32,139881.0,0.0,139881,139881,5477489.0,0.0,5477489,5477489,BENIGN,0
55028,94,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,127659.574468085,21276.5957446809,94.0,0.0,94,94,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10638.2978723404,10638.2978723404,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,232,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,99577675,6,7,356,11595,338,0,59.33333333,136.5498688,5792,0,1656.428571,2120.732252,120.0168612,0.130551351,8298139.583,28700000.0,99400000,1,99400000,19900000.0,44500000.0,99400000,1,99600000,16600000.0,40600000.0,99400000,46,0,0,0,0,164,232,0.06025447,0.070296881,0,5792,854.0714286,1666.261983,2776428.995,1,0,0,0,0,0,0,0,1,919.7692308,59.33333333,1656.428571,164,0,0,0,0,0,0,6,356,7,11595,0,235,3,20,10011.0,0.0,10011,10011,99400000.0,0.0,99400000,99400000,DoS Hulk,1
53,406415,1,1,49,209,49,49,49.0,0.0,209,209,209.0,0.0,634.8190889,4.921078208,406415.0,0.0,406415,406415,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2.460539104,2.460539104,49,209,102.3333333,92.37604307,8533.333333,0,0,0,0,0,0,0,0,1,153.5,49.0,209.0,32,0,0,0,0,0,0,1,49,1,209,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,46520,4,2,136,224,34,34,34.0,0.0,112,112,112.0,0.0,7738.6070507309,128.9767841788,9304.0,13837.2162301527,30907,3,30913,10304.3333333333,17842.4327190362,30907,3,4,4.0,0.0,4,4,0,0,0,0,80,40,85.9845227859,42.9922613929,34,112,56.2857142857,38.060102845,1448.5714285714,0,0,0,0,0,0,0,0,0,65.6666666667,34.0,112.0,80,0,0,0,0,0,0,4,136,2,224,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
10616,41,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,195121.9512,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,24390.2439,24390.2439,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,49172989,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.040672736,49200000.0,0.0,49200000,49200000,49200000,49200000.0,0.0,49200000,49200000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.040672736,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,49200000.0,0.0,49200000,49200000,DoS GoldenEye,1
123,22726,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4224.236557,88.00492828,22726.0,0.0,22726,22726,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,44.00246414,44.00246414,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,71966,1,1,41,236,41,41,41.0,0.0,236,236,236.0,0.0,3849.039824,27.79090126,71966.0,0.0,71966,71966,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,13.89545063,13.89545063,41,236,106.0,112.5833025,12675.0,0,0,0,0,0,0,0,0,1,159.0,41.0,236.0,20,0,0,0,0,0,0,1,41,1,236,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
27355,60,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,133333.3333,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16666.66667,16666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
58083,4,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,118,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,5089260,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.35790665,0.785968883,1696420.0,2906138.015,5052071,76,5089260,2544630.0,3546057.069,5052071,37189,0,0.0,0.0,0,0,0,0,0,0,72,32,0.589476663,0.196492221,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,359848,1,1,61,176,61,61,61.0,0.0,176,176,176.0,0.0,658.6114137,5.557902225,359848.0,0.0,359848,359848,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2.778951113,2.778951113,61,176,99.33333333,66.39528096,4408.333333,0,0,0,0,0,0,0,0,1,149.0,61.0,176.0,20,0,0,0,0,0,0,1,61,1,176,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
7007,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,547002,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,43.87552514,7.312587523,182334.0,315367.5028,546489,139,547002,182334.0,315367.5028,546489,139,0,0.0,0.0,0,0,0,0,0,0,80,0,7.312587523,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1
80,5068866,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.734786834,0.789131139,1689622.0,2925639.105,5067859,3,5068866,1689622.0,2925639.105,5067859,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.789131139,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1007.0,0.0,1007,1007,5067859.0,0.0,5067859,5067859,DDoS,1
53,93112,4,4,292,628,73,73,73.0,0.0,157,157,157.0,0.0,9880.573932,85.9180342,13301.71429,25163.22785,65470,3,92889,30963.0,53624.293,92883,3,27639,9213.0,15952.18794,27633,3,0,0,0,0,80,80,42.9590171,42.9590171,73,157,110.3333333,44.27188724,1960.0,0,0,0,0,0,0,0,0,1,124.125,73.0,157.0,80,0,0,0,0,0,0,4,292,4,628,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,30629848,11,12,1067,6395,700,0,97.0,210.292653224,1460,0,532.9166666667,646.9770908314,243.6185775391,0.7509015389,1392265.81818182,3465689.46431817,10219711,3,20992410,2099241.0,4249621.56672701,10336008,221,30513245,2773931.36363636,4645335.21116245,10335838,3,0,0,0,0,240,248,0.359126823,0.391774716,0,1460,310.9166666667,520.78718984,271219.297101449,0,0,0,1,0,0,0,0,1,324.4347826087,97.0,532.9166666667,240,0,0,0,0,0,0,11,1067,12,6395,29200,31500,10,20,301608.333333333,321115.880120142,672401,116127,9908340.0,355295.831375771,10219711,9521308,BENIGN,0
2121,52,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,115384.6154,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,19230.76923,19230.76923,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,8311785,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.609333013,0.601555502,2077946.25,4155223.86,8310782,3,8311785,2077946.25,4155223.86,8310782,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.601555502,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1003.0,0.0,1003,1003,8310782.0,0.0,8310782,8310782,DDoS,1
80,8023825,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.738865192,0.623144199,2005956.25,4010691.19,8021993,1,8023825,2005956.25,4010691.19,8021993,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.623144199,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1832.0,0.0,1832,1832,8021993.0,0.0,8021993,8021993,DDoS,1
80,98697861,10,6,340,11595,334,0,34.0,105.4261195,5792,0,1932.5,2179.547086,120.9246065,0.162110909,6579857.4,25500000.0,98600000,0,98600000,11000000.0,32900000.0,98600000,0,62529,12505.8,22079.42749,51106,89,0,0,0,0,316,200,0.101319318,0.060791591,0,5792,702.0588235,1538.911648,2368249.059,0,0,0,0,1,0,0,0,0,745.9375,34.0,1932.5,316,0,0,0,0,0,0,10,340,6,11595,251,235,2,20,1999.0,0.0,1999,1999,98600000.0,0.0,98600000,98600000,DoS Hulk,1
38418,4,3,0,86,0,55,0,28.66666667,27.57414248,0,0,0.0,0.0,21500000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,1,0,0,0,96,0,750000.0,0.0,0,55,35.25,26.08160271,680.25,0,1,0,0,1,0,0,0,0,47.0,28.66666667,0.0,96,0,0,0,0,0,0,3,86,0,0,118,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,57439,1,1,55,83,55,55,55.0,0.0,83,83,83.0,0.0,2402.548791,34.81954769,57439.0,0.0,57439,57439,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,17.40977385,17.40977385,55,83,64.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,96.5,55.0,83.0,20,0,0,0,0,0,0,1,55,1,83,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,1003433,6,6,1440,11595,360,0,240.0,185.9032006,5792,0,1932.5,2181.008184,12990.40394,11.95894494,91221.18182,142366.8565,430949,1,873977,174795.4,176619.2792,430949,1,1003377,200675.4,380499.8713,873956,44,0,0,0,0,200,200,5.979472471,5.979472471,0,5792,1002.692308,1674.306492,2803302.231,0,0,0,1,0,0,0,0,1,1086.25,240.0,1932.5,200,0,0,0,0,0,0,6,1440,6,11595,29200,235,4,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
53,250,2,2,70,264,35,35,35.0,0.0,132,132,132.0,0.0,1336000.0,16000.0,83.3333333333,132.3492853526,236,1,1,1.0,0.0,1,1,13,13.0,0.0,13,13,0,0,0,0,40,80,8000.0,8000.0,35,132,73.8,53.129088078,2822.7,0,0,0,0,0,0,0,0,1,92.25,35.0,132.0,40,0,0,0,0,0,0,2,70,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
16080,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
50806,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,63124507,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110891955,10500000.0,11900000.0,32100000,997227,63100000,10500000.0,11900000.0,32100000,997227,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110891955,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7013213.0,0.0,7013213,7013213,18700000.0,12200000.0,32100000,8015973,DoS Slowhttptest,1
80,88607356,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,131.5579262,0.135428937,8055214.182,25200000.0,84000000,3,88200000,12600000.0,31500000.0,84000000,3,429664,143221.3333,228033.2189,406193,178,0,0,0,0,172,92,0.090285958,0.045142979,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4127880.0,0.0,4127880,4127880,84000000.0,0.0,84000000,84000000,DDoS,1
443,5939849,9,5,367,3170,180,0,40.7777777778,65.623505274,1470,0,634.0,761.2529146085,595.4696828152,2.3569622729,456911.461538462,1340209.35771198,4892004,3,5939849,742481.125,1685492.3913121,4892004,3,669479,167369.75,190453.126856934,333102,214,0,0,0,0,200,120,1.5151900326,0.8417722403,0,1470,235.8,503.0759953952,253085.457142857,0,0,0,1,0,0,0,0,0,252.6428571429,40.7777777778,634.0,200,0,0,0,0,0,0,9,367,5,3170,29200,15544,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
48832,49,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.32653,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
21,229,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,61135.37118,13100.43668,114.5,109.6015511,192,37,229,229.0,0.0,229,229,0,0.0,0.0,0,0,1,0,0,0,64,20,8733.624454,4366.812227,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,1
443,5690833,8,6,378,4224,197,0,47.25,73.61046121,1460,0,704.0,754.6058574,808.6689594,2.460096791,437756.3846,1455394.223,5278347,3,5690833,812976.1429,1970752.028,5278347,3,169555,33911.0,49147.72735,109993,47,0,0,0,0,172,132,1.405769595,1.054327196,0,1460,306.8,564.7213219,318910.1714,0,0,0,1,0,0,0,0,0,328.7142857,47.25,704.0,172,0,0,0,0,0,0,8,378,6,4224,8192,110,7,20,412483.0,0.0,412483,412483,5278347.0,0.0,5278347,5278347,BENIGN,0
443,776047,7,12,696,8809,360,0,99.42857143,137.3837171,1819,0,734.0833333,761.2706433,12247.96952,24.48305322,43113.72222,78910.57728,215220,1,775899,129316.5,98366.93635,216719,522,600652,54604.72727,93708.36235,236716,1,0,0,0,0,152,252,9.020072238,15.46298098,0,1819,475.25,669.1156674,447715.7763,0,0,0,1,0,0,0,0,1,500.2631579,99.42857143,734.0833333,152,0,0,0,0,0,0,7,696,12,8809,8192,33,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,85070,4,2,172,242,43,43,43.0,0.0,121,121,121.0,0.0,4866.580463,70.53015164,17014.0,24479.16956,53292,3,31697,10565.66667,18294.20931,31690,3,81,81.0,0.0,81,81,0,0,0,0,80,40,47.02010109,23.51005055,43,121,65.28571429,38.06010284,1448.571429,0,0,0,0,0,0,0,0,0,76.16666667,43.0,121.0,80,0,0,0,0,0,0,4,172,2,242,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,45136393,2,2,94,142,48,46,47.0,1.414213562,78,64,71.0,9.899494937,5.2285968,0.088620285,15000000.0,26000000.0,45100000,789,45100000,45100000.0,0.0,45100000,45100000,45100000,45100000.0,0.0,45100000,45100000,0,0,0,0,52,64,0.044310142,0.044310142,46,78,56.8,13.89964028,193.2,0,0,0,0,0,0,0,0,1,71.0,47.0,71.0,52,0,0,0,0,0,0,2,94,2,142,-1,-1,1,20,789.0,0.0,789,789,45100000.0,0.0,45100000,45100000,BENIGN,0
80,9,1,1,6,11,6,6,6.0,0.0,11,11,11.0,0.0,1888888.889,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,111111.1111,111111.1111,6,11,7.666666667,2.886751346,8.333333333,1,0,0,0,0,0,0,0,1,11.5,6.0,11.0,20,0,0,0,0,0,0,1,6,1,11,0,235,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
80,95633991,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.020913066,95600000.0,0.0,95600000,95600000,95600000,95600000.0,0.0,95600000,95600000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.020913066,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,95600000.0,0.0,95600000,95600000,DoS GoldenEye,1
